segment_id,segment_start,segment_end,active_source_count,weighted_evidence_strength,evidence_count,grade_count,water_evidence_count,collapse_evidence_count,deformation_evidence_count,water_flag_fused,collapse_flag_fused,deformation_flag_fused,fused_grade,hazard,uncertainty,coverage,water_type_fused,joint_degree_fused,rock_mass_state_fused,rock_uniformity_fused,weathering_fused,stability_fused,lithology_fused,speed_mean,speed_std,speed_median,speed_min,speed_max,thrust_mean,thrust_std,thrust_median,thrust_max,torque_mean,torque_std,torque_median,torque_max,rpm_mean,rpm_std,rpm_median,rpm_max,stop_ratio,work_ratio,fused_grade_num,geo_prior_score,hazard_has_water,hazard_has_collapse,hazard_has_deform,geo_prior_mid,geo_prior_high,future_speed_mean,future_thrust_mean,future_torque_mean,future_stop_ratio,future_speed_std,future_count,flag_future_slowdown,flag_future_high_thrust,flag_future_high_torque,flag_future_high_stop,flag_future_fluctuation,future_response_bad,pure_stop_like,label_risk,label_valid
1015030.0_1015040.0,1015030.0,1015040.0,1,1.0,1,1,0,1,0,0,1,0,Ⅳ,掉块+明显反射异常+裂隙发育+围岩破碎+围岩等级建议,high,single,,发育,较破碎,软硬不均,弱风化,,,1.5082811539082157,8.014442737035811,0.0,0.0,71.65796,940.9957406710068,4573.502303825198,0.0,27156.59,161.31103295586533,812.1298462008401,0.0,6639.667,3.913245124707433,17.127023908709262,0.0,96.0,0.9571034868394775,0.042896513160522426,4.0,7.179417604235606,0,1,0,0,0,4.10705172715456,3898.614217013872,636.6997604777717,0.8379027853631895,10.043097095747902,1,1,0,0,1,0,1,0,0,1
1015040.0_1015050.0,1015040.0,1015050.0,1,2.0,2,2,0,1,0,0,1,0,Ⅳ,掉块+明显反射异常+裂隙发育+围岩破碎+围岩等级建议,high,single,,发育,较破碎,软硬不均,弱风化,,,4.10705172715456,10.043097095747902,0.0,0.0,40.05469,3898.614217013872,9146.854152643415,0.0,27943.02,636.6997604777717,1525.9946545323726,0.0,5889.982,15.315340455379575,32.50886259221545,0.0,92.36713,0.8379027853631895,0.16209721463681048,4.0,7.258835208471211,0,1,0,1,0,5.650945578157853,6470.14031734505,978.8836452637689,0.7376431821748,10.438302328232991,1,1,0,0,0,0,0,0,0,1
1015050.0_1015060.0,1015050.0,1015060.0,1,1.0,1,1,0,0,0,0,0,0,Ⅳ,明显反射异常+裂隙发育+围岩破碎+围岩等级建议,high,single,,较发育,较破碎,,弱风化,,,5.650945578157853,10.438302328232991,0.0,0.0,51.0791,6470.14031734505,11121.788127322343,0.0,27806.03,978.8836452637689,1712.851237764507,0.0,8235.525,24.42102886675035,38.411510665163874,0.0,93.10396,0.7376431821748,0.26235681782520004,4.0,4.179417604235606,0,0,0,0,0,14.996806224654192,11031.718966044753,2164.7283998739626,0.531326281529699,17.170044229297527,1,0,1,1,0,0,0,0,0,1
1015060.0_1015070.0,1015060.0,1015070.0,2,2.0,2,2,0,1,0,0,1,0,Ⅳ,明显反射异常+裂隙发育+围岩破碎+围岩等级建议,high,single,,较发育,较破碎,软硬不均,弱风化,,,14.996806224654192,17.170044229297527,0.0,0.0,46.30176,11031.718966044753,12092.344855752404,0.0,27929.49,2164.7283998739626,2408.4991906646355,84.61757,6590.421,39.26469694861676,40.72695806140748,3.85626,90.50381,0.531326281529699,0.46867371847030104,4.0,6.75883520847121,0,0,0,0,0,7.937081040919686,6963.797738838737,1165.1055538936214,0.7128628946810766,13.515808486424834,1,1,0,0,0,0,0,0,0,1
1015070.0_1015080.0,1015070.0,1015080.0,2,3.0,3,3,0,2,0,0,1,0,Ⅳ,明显反射异常+裂隙发育+围岩破碎+围岩等级建议+掉块,medium,multi,,发育,较破碎,软硬不均,弱风化,,,7.937081040919686,13.515808486424834,0.0,0.0,43.17847,6963.797738838737,11300.742975431733,0.0,28169.65,1165.1055538936214,1934.7686342868392,0.0,6308.947,26.410736662428484,39.2593640335567,0.0,92.00823,0.7128628946810766,0.2871371053189235,4.0,8.238252812706817,0,1,0,1,1,7.212665495558988,4508.917118275729,910.7884559971037,0.798416682757289,15.929439798466406,1,1,0,0,1,0,1,0,1,1
1015080.0_1015090.0,1015080.0,1015090.0,2,3.0,3,3,0,2,0,0,1,0,Ⅳ,掉块+明显反射异常+裂隙发育+围岩破碎+围岩等级建议,medium,multi,,发育,破碎,软硬不均,弱风化,,,7.212665495558988,15.929439798466406,0.0,0.0,58.61279,4508.917118275729,9272.530995264608,0.0,27496.53,910.7884559971037,1927.5503399331585,0.0,7068.254,19.692481009461286,35.19645227285543,0.0,93.16988,0.798416682757289,0.20158331724271095,4.0,8.238252812706817,0,1,0,1,1,9.289359112682071,5525.331681617278,1135.7184809013058,0.7659467604218986,18.81650809134788,1,0,0,0,1,0,0,0,0,1
1015090.0_1015100.0,1015090.0,1015100.0,1,2.0,2,2,0,1,0,0,1,0,Ⅳ,明显反射异常+裂隙发育+围岩破碎+围岩等级建议,high,single,,发育,破碎,软硬不均,弱风化,,,9.289359112682071,18.81650809134788,0.0,0.0,64.49243,5525.331681617278,10261.965946813638,0.0,27802.65,1135.7184809013058,2217.2906782853374,0.0,7668.577,22.22593155625314,37.60634102701229,0.0,93.43941,0.7659467604218986,0.23405323957810145,4.0,5.858835208471212,0,0,0,0,0,7.074488468953,4458.4615492147495,940.7615071385173,0.819067634696217,16.470247189733715,1,1,0,0,1,0,1,0,0,1
1015100.0_1015110.0,1015100.0,1015110.0,1,2.0,2,2,0,1,0,0,1,0,Ⅳ,明显反射异常+裂隙发育+围岩破碎+围岩等级建议,high,single,,发育,破碎,软硬不均,弱风化,,,7.074488468953,16.470247189733715,0.0,0.0,65.96167,4458.4615492147495,9795.539328291241,0.0,28834.32,940.7615071385173,2130.947681677512,0.0,8110.538,17.995765370844477,35.28228551280658,0.0,94.16452,0.819067634696217,0.18093236530378295,4.0,5.858835208471212,0,0,0,0,0,7.171097745781734,7006.997560606811,1163.1497005423762,0.7227167182662538,12.35697067383483,1,1,0,0,0,0,0,0,0,1
1015110.0_1015120.0,1015110.0,1015120.0,1,2.0,2,2,0,1,0,0,1,0,Ⅳ,明显反射异常+裂隙发育+围岩破碎+围岩等级建议+掉块,high,single,,发育,破碎,软硬不均,弱风化,,,7.171097745781734,12.35697067383483,0.0,0.0,45.93469,7006.997560606811,11585.993989670575,0.0,28868.14,1163.1497005423762,1950.4316213953798,0.0,7037.633,27.24155334514319,40.63152757305074,0.0,93.3896,0.7227167182662538,0.2772832817337461,4.0,7.258835208471211,0,1,0,1,0,6.1821165043428,6195.649204086526,993.9821569996697,0.7514861294583883,12.444733394026446,1,1,0,0,0,0,0,0,0,1
1015120.0_1015130.0,1015120.0,1015130.0,1,2.0,2,2,0,1,0,0,1,0,Ⅳ,掉块+裂隙发育+围岩破碎+围岩等级建议+明显反射异常,high,single,,发育,破碎,软硬不均,弱风化,,,6.1821165043428,12.444733394026446,0.0,0.0,45.75098,6195.649204086526,11107.576237461668,0.0,29233.46,993.9821569996697,1890.7632206930343,0.0,6807.777,22.50475226560436,37.46092076173597,0.0,96.0,0.7514861294583883,0.24851387054161161,4.0,7.258835208471211,0,1,0,1,0,20.755673075212705,18490.59474667045,3107.5753928780487,0.30459444129325014,14.717359498389648,1,0,1,1,0,0,0,0,0,1
1015130.0_1015140.0,1015130.0,1015140.0,1,2.0,2,2,0,1,0,0,1,0,Ⅳ,掉块+裂隙发育+围岩破碎+围岩等级建议+明显反射异常,high,single,,发育,破碎,软硬不均,弱风化,,,20.755673075212705,14.717359498389648,29.03076,0.0,42.81079,18490.59474667045,12590.312479814907,27085.55,28480.84,3107.5753928780487,2148.808753939817,4327.996,6433.185,65.9579772308565,41.22538667604828,91.99065,95.00095,0.30459444129325014,0.6954055587067498,4.0,7.258835208471211,0,1,0,1,0,9.372258988869522,6047.434813931773,1056.1469168249503,0.7303286852589641,18.00298062180333,1,0,0,0,0,0,0,0,0,1
1015140.0_1015150.0,1015140.0,1015150.0,1,2.0,2,2,0,1,0,0,1,0,Ⅳ,明显反射异常+裂隙发育+围岩破碎+围岩等级建议+掉块,high,single,,发育,破碎,软硬不均,弱风化,,,9.372258988869522,18.00298062180333,0.0,0.0,69.63672,6047.434813931773,10468.20189451842,0.0,28983.15,1056.1469168249503,1910.2020538280585,0.0,7146.248,24.05844935199203,37.43637813114533,0.0,92.60738,0.7303286852589641,0.26967131474103584,4.0,7.258835208471211,0,1,0,1,0,23.89201469371316,9426.871726620826,1948.5309834623445,0.43876882776686316,25.07395330349123,1,0,1,1,0,1,0,0,0,1
1015150.0_1015160.0,1015150.0,1015160.0,2,2.0,2,2,0,2,0,0,1,0,Ⅳ,掉块+明显反射异常+裂隙发育+围岩破碎+围岩等级建议,high,single,,发育,破碎,软硬不均,弱风化,,,23.89201469371316,25.07395330349123,11.94263,0.0,66.88086,9426.871726620826,8887.963108672748,12508.57,23413.82,1948.5309834623445,1966.209355619641,1108.653,6071.841,43.623616894564506,34.17614403128669,67.37944,85.99057,0.43876882776686316,0.5612311722331369,4.0,8.15883520847121,0,1,0,1,1,4.803830190147517,1990.925964074435,416.9059860416836,0.8834754364596021,15.17748646006492,1,1,0,0,1,0,1,0,1,1
1015160.0_1015170.0,1015160.0,1015170.0,2,2.0,2,2,0,2,0,0,1,0,Ⅳ,掉块+明显反射异常+裂隙发育+围岩破碎+围岩等级建议+较明显反射异常,medium,multi,,发育,破碎,软硬不均,弱风化,,,4.803830190147517,15.17748646006492,0.0,0.0,71.47412,1990.925964074435,5708.9722589508765,0.0,22767.76,416.9059860416836,1270.2282136004096,0.0,6954.015,10.182578820354582,25.199094995892395,0.0,85.59065,0.8834754364596021,0.11652456354039789,4.0,8.15883520847121,0,1,0,1,1,15.374167962737305,5821.245474450331,1298.9149536909492,0.7187637969094923,26.15617052370763,1,0,0,0,0,1,0,0,0,1
1015170.0_1015180.0,1015170.0,1015180.0,2,2.0,2,2,0,2,0,0,1,0,Ⅳ,掉块+较明显反射异常+裂隙发育+围岩破碎+围岩等级建议,high,single,,发育,破碎,软硬不均,弱风化,,,15.374167962737305,26.15617052370763,0.0,0.0,68.35059,5821.245474450331,9577.942241393397,0.0,25030.67,1298.9149536909492,2152.108036758775,0.0,6680.664,31.034012769094925,41.97747060687622,0.0,92.63081,0.7187637969094923,0.28123620309050773,4.0,8.15883520847121,0,1,0,1,1,18.395508053142855,7613.912104664935,1538.09503407013,0.6514285714285715,27.343981808195068,1,0,0,0,0,1,0,0,0,1
1015180.0_1015190.0,1015180.0,1015190.0,1,2.0,2,2,0,1,0,0,1,0,Ⅳ,明显反射异常+裂隙发育+围岩破碎+围岩等级建议,high,single,,发育,破碎,软硬不均,弱风化,,,18.395508053142855,27.343981808195068,0.0,0.0,74.78162,7613.912104664935,10741.941214056065,0.0,26397.21,1538.09503407013,2238.552252611184,0.0,6875.021,34.325043807792206,42.951442699388174,0.0,93.47604,0.6514285714285715,0.3485714285714286,4.0,5.858835208471212,0,0,0,0,0,17.793455023381295,9117.261019743062,1826.0374791382321,0.5940390544707091,23.917134177717816,1,0,1,1,0,1,0,0,0,1
1015190.0_1015200.0,1015190.0,1015200.0,1,2.0,2,2,0,1,0,0,1,0,Ⅳ,明显反射异常+裂隙发育+围岩破碎+围岩等级建议+掉块,high,single,,发育,破碎,软硬不均,弱风化,,,17.793455023381295,23.917134177717816,0.0,0.0,57.14258,9117.261019743062,11593.89673977073,0.0,26583.25,1826.0374791382321,2397.6339286087664,7.6868245,6453.434,41.08980111973278,44.360002925426464,0.0,91.61272,0.5940390544707091,0.40596094552929085,4.0,7.258835208471211,0,1,0,1,0,4.992570919719988,2621.4328277092645,531.3297709514447,0.8784629133154602,14.487942686802818,1,1,0,0,1,0,1,0,1,1
1015200.0_1015210.0,1015200.0,1015210.0,1,3.0,3,3,0,1,0,0,1,0,Ⅳ,明显反射异常+裂隙发育+围岩破碎+围岩等级建议,high,single,,发育,破碎,软硬不均,弱风化,,,4.992570919719988,14.487942686802818,0.0,0.0,59.16382,2621.4328277092645,7368.00126264608,0.0,27083.86,531.3297709514447,1522.7121945370618,0.0,6816.776,12.090710245755139,29.740378214074727,0.0,96.0,0.8784629133154602,0.12153708668453976,4.0,5.938252812706818,0,0,0,0,0,23.053894659386973,13149.525203448276,2431.3654879831415,0.4567049808429119,23.309806380398367,1,0,1,1,0,1,0,0,0,1
1015210.0_1015220.0,1015210.0,1015220.0,1,2.0,2,2,0,1,0,0,1,0,Ⅳ,明显反射异常+裂隙发育+围岩破碎+围岩等级建议+掉块,high,single,,发育,破碎,软硬不均,弱风化,,,23.053894659386973,23.309806380398367,20.57867,0.0,64.67578,13149.525203448276,12423.517509886875,21183.05,27271.59,2431.3654879831415,2342.9788277939138,2663.641,6323.945,52.41943914666667,43.96416871328594,89.58241,95.69238,0.4567049808429119,0.5432950191570881,4.0,7.258835208471211,0,1,0,1,0,15.272730295048259,8929.21115928871,1610.4283400297943,0.6269408308854385,21.410842247742604,1,0,0,1,0,1,0,0,0,1
1015220.0_1015230.0,1015220.0,1015230.0,1,2.0,2,2,0,1,0,0,1,0,Ⅳ,掉块+明显反射异常+裂隙发育+围岩破碎+围岩等级建议,high,single,,发育,破碎,软硬不均,弱风化,,,15.272730295048259,21.410842247742604,0.0,0.0,59.89868,8929.21115928871,11960.239872162178,0.0,27594.63,1610.4283400297943,2216.696583778624,0.0,6207.705,36.89558092194712,44.00816457089967,0.0,91.71967,0.6269408308854385,0.3730591691145615,4.0,7.258835208471211,0,1,0,1,0,22.82832873890306,13064.213812200254,2447.5278753061225,0.48788265306122447,24.590972894617057,1,0,1,1,0,1,0,0,0,1
1015230.0_1015240.0,1015230.0,1015240.0,1,2.0,2,2,0,1,0,0,1,0,Ⅳ,明显反射异常+裂隙发育+围岩破碎+围岩等级建议,high,single,,发育,破碎,软硬不均,弱风化,,,22.82832873890306,24.590972894617057,5.6959230000000005,0.0,67.98291,13064.213812200254,13141.165672471045,7289.3375,28381.06,2447.5278753061225,2497.443411299973,830.36455,6815.901,51.57494966836735,44.75830060553193,89.71132,91.6596,0.48788265306122447,0.5121173469387755,4.0,5.858835208471212,0,0,0,0,0,11.27059709662956,5387.683840949288,1020.8953474372294,0.7476808905380334,23.06718426954469,1,0,0,0,0,1,0,0,0,1
1015240.0_1015250.0,1015240.0,1015250.0,2,2.0,2,2,0,1,0,0,1,0,Ⅳ,明显反射异常+裂隙发育+围岩破碎+围岩等级建议+掉块+较明显反射异常,medium,multi,,发育,破碎,软硬不均,弱风化,,,11.27059709662956,23.06718426954469,0.0,0.0,76.80249,5387.683840949288,9707.323646601513,0.0,27427.19,1020.8953474372294,1959.0825277734536,0.0,6859.148,26.973677002164504,39.22803252057505,0.0,94.12936,0.7476808905380334,0.2523191094619666,4.0,8.15883520847121,0,1,0,1,1,21.689907725970148,9168.382597709253,1672.1752979671642,0.5176119402985074,25.97961554983827,1,0,1,1,0,1,0,0,0,1
1015250.0_1015260.0,1015250.0,1015260.0,2,3.0,3,3,0,1,0,0,1,0,Ⅳ,明显反射异常+裂隙发育+围岩破碎+围岩等级建议+掉块+较明显反射异常,medium,multi,,发育,破碎,软硬不均,弱风化,,,21.689907725970148,25.97961554983827,0.0,0.0,66.88086,9168.382597709253,9968.722913927415,0.0,25455.18,1672.1752979671642,1943.6514992857435,284.475,6005.098,41.96954151283582,40.322462188304215,73.16127,90.1376,0.5176119402985074,0.4823880597014925,4.0,8.238252812706817,0,1,0,1,1,11.514236914513656,5609.699385182571,1027.0510253933724,0.7192390303774164,20.58556419718549,1,0,0,0,0,1,0,0,0,1
1015260.0_1015270.0,1015260.0,1015270.0,2,3.0,3,3,0,1,0,0,1,0,Ⅲ,明显反射异常+裂隙发育+围岩等级建议,high,single,,较发育,破碎,软硬不均,弱风化,,,11.514236914513656,20.58556419718549,0.0,0.0,65.77844,5609.699385182571,9510.532268142731,0.0,27094.01,1027.0510253933724,1842.4462675655627,0.0,6914.893,25.444367573181957,37.33773813425145,0.0,91.20842,0.7192390303774164,0.2807609696225836,3.0,6.038252812706817,0,0,0,0,0,16.985418690607478,6714.864122556075,1284.38532132243,0.6228971962616823,24.168571521955794,1,0,0,0,0,1,0,0,0,1
1015270.0_1015280.0,1015270.0,1015280.0,1,1.0,1,1,0,0,0,0,0,0,Ⅲ,明显反射异常+裂隙发育+围岩等级建议,high,single,,较发育,,,弱风化,,,16.985418690607478,24.168571521955794,0.0,0.0,72.94421,6714.864122556075,9008.599524469071,0.0,24886.91,1284.38532132243,1800.9407470766992,0.0,5951.853,26.380373341121494,33.74736493323935,0.0,89.74941,0.6228971962616823,0.3771028037383178,3.0,3.3794176042356057,0,0,0,0,0,11.656251726717317,6306.6850946248815,1146.3362127375754,0.709085153529598,20.10010575965764,1,0,0,0,0,0,0,0,0,1
1015280.0_1015290.0,1015280.0,1015290.0,1,2.0,2,2,0,1,0,0,1,0,Ⅳ,明显反射异常+裂隙发育+围岩等级建议+掉块+围岩破碎,high,single,,发育,破碎,软硬不均,弱风化,,,11.656251726717317,20.10010575965764,0.0,0.0,56.59155,6306.6850946248815,10273.798004275297,0.0,28463.93,1146.3362127375754,1934.7488500296342,0.0,6318.945,25.6084983784742,37.23634967797955,0.0,90.10245,0.709085153529598,0.290914846470402,4.0,7.258835208471211,0,1,0,1,0,17.62653996553861,11732.584786425166,2011.3764474709249,0.5305052430886559,20.709070478525973,1,0,1,1,0,1,0,0,0,1
1015290.0_1015300.0,1015290.0,1015300.0,1,2.0,2,2,0,1,0,0,1,0,Ⅳ,明显反射异常+裂隙发育+围岩等级建议+掉块+围岩破碎,high,single,,发育,破碎,软硬不均,弱风化,,,17.62653996553861,20.709070478525973,0.0,0.0,57.51025,11732.584786425166,12954.928973958446,0.0,28345.54,2011.3764474709249,2311.1635179257623,248.4157,6466.933,46.53296689847473,44.88210468983289,89.66225,91.31682,0.5305052430886559,0.4694947569113441,4.0,7.258835208471211,0,1,0,1,0,9.250043667493044,4281.50552814217,797.6092364695169,0.804452314697698,20.08374147715097,1,0,0,0,1,0,0,0,0,1
1015300.0_1015310.0,1015300.0,1015310.0,1,2.0,2,2,0,1,0,0,1,0,Ⅳ,掉块+明显反射异常+裂隙发育+围岩破碎+围岩等级建议,high,single,,发育,破碎,软硬不均,弱风化,,,9.250043667493044,20.08374147715097,0.0,0.0,72.20898,4281.50552814217,8927.275368451648,0.0,27706.25,797.6092364695169,1670.7996387029827,0.0,5920.605,20.818212874272703,36.00360616477613,0.0,91.61858,0.804452314697698,0.19554768530230204,4.0,7.258835208471211,0,1,0,1,0,2.901019235778542,1704.3237512564908,291.74910866986033,0.9175747824179039,10.817034468749762,1,1,0,0,1,0,1,0,1,1
1015310.0_1015320.0,1015310.0,1015320.0,1,2.0,2,2,0,1,0,0,1,0,Ⅲ,明显反射异常+裂隙发育+围岩等级建议,high,single,,较发育,破碎,软硬不均,弱风化,,,2.901019235778542,10.817034468749762,0.0,0.0,64.49243,1704.3237512564908,5975.810383739252,0.0,27758.68,291.74910866986033,1070.917929476022,0.0,7030.132,8.806290698017992,25.54328980040267,0.0,91.6845,0.9175747824179039,0.0824252175820961,3.0,5.058835208471211,0,0,0,0,0,23.889045323936173,11287.301081562498,2302.7735062832444,0.5219414893617021,26.704628369343563,1,0,1,1,0,1,0,0,0,1
1015320.0_1015330.0,1015320.0,1015330.0,2,2.0,2,2,0,0,0,0,0,0,Ⅳ,明显反射异常+裂隙发育+围岩等级建议+围岩破碎,medium,multi,,发育,较破碎,,弱风化,,,23.889045323936173,26.704628369343563,0.0,0.0,63.20654,11287.301081562498,12142.205818097196,0.0,27609.85,2302.7735062832444,2450.723152174283,354.4064,6607.17,55.55409761735372,44.087600982609544,89.949365,96.0,0.5219414893617021,0.47805851063829785,4.0,5.158835208471211,0,0,0,0,0,8.730952753206035,4479.007319706507,772.7035329512023,0.7937293729372937,19.088730646882816,1,0,0,0,1,0,0,1,0,1
1015330.0_1015340.0,1015330.0,1015340.0,2,3.0,3,3,0,1,0,0,1,0,Ⅳ,明显反射异常+裂隙发育+围岩等级建议+围岩破碎+掉块,medium,multi,,发育,破碎,软硬不均,弱风化,,,8.730952753206035,19.088730646882816,0.0,0.0,67.43164,4479.007319706507,9175.294779736256,0.0,27016.21,772.7035329512023,1644.528146876789,0.0,6413.437,21.732598845591703,36.37263185580274,0.0,96.0,0.7937293729372937,0.20627062706270627,4.0,8.238252812706817,0,1,0,1,1,2.969840478751142,1492.6420653591297,303.96039277073817,0.9313294029726812,11.729877273718158,1,1,0,0,1,0,1,0,1,1
1015340.0_1015350.0,1015340.0,1015350.0,2,3.0,3,3,0,1,0,0,1,0,Ⅳ,明显反射异常+裂隙发育+围岩等级建议+掉块+围岩破碎,medium,multi,,发育,破碎,软硬不均,弱风化,,,2.969840478751142,11.729877273718158,0.0,0.0,63.38965,1492.6420653591297,5640.716488009312,0.0,26442.88,303.96039277073817,1163.7635321581895,0.0,6501.055,7.207000787760525,23.731624454852554,0.0,90.86124,0.9313294029726812,0.06867059702731877,4.0,8.238252812706817,0,1,0,1,1,14.518553176033388,9749.688247611288,1680.2689726689189,0.5981717011128775,19.743809500529686,1,0,1,1,0,0,0,0,0,1
1015350.0_1015360.0,1015350.0,1015360.0,2,3.0,3,3,0,1,0,0,1,0,Ⅳ,明显反射异常+裂隙发育+围岩破碎+围岩等级建议,high,single,,发育,较破碎,软硬不均,弱风化,,,14.518553176033388,19.743809500529686,0.0,0.0,53.65186,9749.688247611288,12347.221098420156,0.0,28064.79,1680.2689726689189,2213.9523699550546,0.0,6118.588,40.806961842090615,44.558167614289175,0.0,91.58343,0.5981717011128775,0.4018282988871224,4.0,6.838252812706816,0,0,0,0,0,5.233709840428571,3864.6023241914286,615.3438380391715,0.848,13.0199618736167,1,1,0,0,1,0,1,0,0,1
1015360.0_1015370.0,1015360.0,1015370.0,1,1.0,1,1,0,0,0,0,0,0,Ⅳ,明显反射异常+裂隙发育+围岩破碎+围岩等级建议,high,single,,发育,较破碎,,弱风化,,,5.233709840428571,13.0199618736167,0.0,0.0,45.75073,3864.6023241914286,9337.251051472384,0.0,28594.16,615.3438380391715,1508.6568208495319,0.0,5974.976,14.332924090428572,32.704538834765835,0.0,90.6884,0.848,0.152,4.0,4.179417604235606,0,0,0,0,0,15.771988766652155,9701.993918624292,1802.4496214945582,0.6238572050500653,21.2798809191526,1,0,1,1,0,1,0,0,0,1
1015370.0_1015380.0,1015370.0,1015380.0,1,1.0,1,1,0,0,0,0,0,0,Ⅳ,明显反射异常+裂隙发育+围岩破碎+围岩等级建议,high,single,,发育,较破碎,,弱风化,,,15.771988766652155,21.2798809191526,0.0,0.0,53.28418,9701.993918624292,12737.078703946396,0.0,28296.5,1802.4496214945582,2389.3886038120745,0.0,6385.065,36.83067754810622,44.103871403220865,0.0,92.06537,0.6238572050500653,0.3761427949499347,4.0,4.179417604235606,0,0,0,0,0,12.078483715998697,7711.59629783317,1398.4395597080484,0.6953405017921147,19.695716586155974,1,0,0,0,0,0,0,0,0,1
1015380.0_1015390.0,1015380.0,1015390.0,1,1.0,1,1,0,0,0,0,0,0,Ⅳ,明显反射异常+裂隙发育+围岩破碎+围岩等级建议,high,single,,发育,较破碎,,弱风化,,,12.078483715998697,19.695716586155974,0.0,0.0,52.54932,7711.59629783317,12035.266804252471,0.0,28712.55,1398.4395597080484,2216.4347801974272,0.0,6430.811,33.0940603923102,43.009296479812114,0.0,93.93014,0.6953405017921147,0.3046594982078853,4.0,4.179417604235606,0,0,0,0,0,12.968039020287254,7006.512377787432,1200.5146805798922,0.6843806104129264,20.918231728969516,1,0,0,0,0,1,0,0,0,1
1015390.0_1015400.0,1015390.0,1015400.0,1,1.0,1,1,0,0,0,0,0,0,Ⅳ,明显反射异常+裂隙发育+围岩破碎+围岩等级建议,high,single,,发育,较破碎,,弱风化,,,12.968039020287254,20.918231728969516,0.0,0.0,69.82056,7006.512377787432,10652.930050647095,0.0,27758.68,1200.5146805798922,1870.5688323810182,0.0,6256.201,28.30479897701975,39.7124252311087,0.0,91.56585,0.6843806104129264,0.3156193895870736,4.0,4.179417604235606,0,0,0,0,0,3.073545795088644,1333.8425811562051,278.8837148207954,0.9313608049832295,12.011130270524442,1,1,0,0,1,0,1,0,0,1
1015400.0_1015410.0,1015400.0,1015410.0,2,2.0,2,2,0,0,0,0,0,0,Ⅳ,明显反射异常+裂隙发育+围岩破碎+围岩等级建议+裂隙密集,medium,multi,,发育,破碎,,弱风化,,,3.073545795088644,12.011130270524442,0.0,0.0,60.6333,1333.8425811562051,5068.213303988243,0.0,25766.37,278.8837148207954,1068.1768963551992,0.0,6268.949,6.72906623263057,21.89793670122126,0.0,92.31146,0.9313608049832295,0.06863919501677049,4.0,5.158835208471211,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0
1015420.0_1015430.0,1015420.0,1015430.0,2,3.0,3,3,0,0,0,0,0,0,Ⅳ,明显反射异常+裂隙发育+围岩破碎+围岩等级建议+裂隙密集,medium,multi,,发育,破碎,,弱风化,,,4.788199484099731,13.115469019628426,0.0,0.0,53.83533,3189.748201324575,8275.392921899229,0.0,28584.01,582.2205001687071,1519.646496015348,0.0,6422.436,0.960395773356823,2.4811255494863342,0.0,39.97635,0.8626455658405494,0.1373544341594506,4.0,5.238252812706817,0,0,0,0,0,8.800634321785541,5094.83897981805,866.4585381669093,0.7957302280446386,18.77021805484735,1,0,0,0,1,0,0,1,0,1
1015430.0_1015440.0,1015430.0,1015440.0,1,1.0,1,1,0,0,0,0,0,0,Ⅳ,明显反射异常+裂隙发育+围岩破碎+围岩等级建议,high,single,,发育,破碎,,弱风化,,,8.800634321785541,18.77021805484735,0.0,0.0,64.49219,5094.83897981805,10339.338245981446,0.0,30224.54,866.4585381669093,1808.2896333802285,0.0,6068.592,1.5119610862688015,3.4247646428727796,0.0,39.71379,0.7957302280446386,0.20426977195536147,4.0,4.179417604235606,0,0,0,0,0,8.928450923241297,6695.9162208304915,1052.71548217479,0.6888355342136855,16.721617740947814,1,0,0,0,0,0,0,0,0,1
1015440.0_1015450.0,1015440.0,1015450.0,1,1.0,1,1,0,0,0,0,0,0,Ⅳ,明显反射异常+裂隙发育+围岩破碎+围岩等级建议,high,single,,发育,破碎,,弱风化,,,8.928450923241297,16.721617740947814,0.0,0.0,64.67627,6695.9162208304915,10747.584030239324,0.0,28421.65,1052.71548217479,1869.30522693991,0.0,7049.881,2.3082455306530614,4.250943536105703,0.0,39.89954,0.6888355342136855,0.3111644657863145,4.0,4.179417604235606,0,0,0,0,0,15.524142165929392,7374.886102675457,1414.7978589851127,0.6750319013185878,23.574755824294506,1,0,0,0,0,1,0,0,0,1
1015450.0_1015460.0,1015450.0,1015460.0,1,1.0,1,1,0,0,0,0,0,0,Ⅳ,明显反射异常+裂隙发育+围岩破碎+围岩等级建议,high,single,,发育,破碎,,弱风化,,,15.524142165929392,23.574755824294506,0.0,0.0,61.55249,7374.886102675457,10898.314554744784,0.0,27521.9,1414.7978589851127,2071.6911605187447,0.0,5720.498,2.2168740158783495,3.3164888001826283,0.0,39.7143,0.6750319013185878,0.3249680986814122,4.0,4.179417604235606,0,0,0,0,0,15.626151392505543,8540.451838672283,1418.2026072323724,0.6385809312638581,22.421354935939874,1,0,0,0,0,1,0,0,0,1
